ID,TIPO_INCIDENCIA,FECHA_REPORTE,ESTADO,UsuarioID,MantenimeintoID,TIEMPO_RESOLUCION
2257,Desgaste,2024-09-06T00:00:00Z,Cerrada,547-39-9071,1407,139
2257,Desgaste,2024-09-06T00:00:00Z,Cerrada,388-30-0911,1407,139
2258,Vandalismo,2024-01-29T00:00:00Z,Cerrada,110-80-9672,14762,218
2258,Vandalismo,2024-01-29T00:00:00Z,Cerrada,967-81-0735,14762,218
2258,Vandalismo,2024-01-29T00:00:00Z,Cerrada,095-96-9557,14762,218
2259,Mal_funcionamiento,2024-05-17T00:00:00Z,Abierta,797-40-3978,7607,63
2260,Vandalismo,2024-07-25T00:00:00Z,Cerrada,193-68-2027,12718,269
2261,Mal_funcionamiento,2024-09-24T00:00:00Z,Abierta,971-97-4550,13940,2
2261,Mal_funcionamiento,2024-09-24T00:00:00Z,Abierta,461-87-0670,13940,2
2261,Mal_funcionamiento,2024-09-24T00:00:00Z,Abierta,206-43-5049,13940,2
2262,Desgaste,2023-12-30T00:00:00Z,Abierta,513-68-3233,4571,240
2262,Desgaste,2023-12-30T00:00:00Z,Abierta,524-74-7985,4571,240
2263,Rotura,2024-04-25T00:00:00Z,Cerrada,519-32-7335,7095,147
2263,Rotura,2024-04-25T00:00:00Z,Cerrada,237-54-8980,7095,147
2264,Vandalismo,2024-06-18T00:00:00Z,Cerrada,448-76-7058,8423,66
2264,Vandalismo,2024-06-18T00:00:00Z,Cerrada,448-76-7058,9381,66
2264,Vandalismo,2024-06-18T00:00:00Z,Cerrada,667-71-3566,8423,66
2264,Vandalismo,2024-06-18T00:00:00Z,Cerrada,667-71-3566,9381,66
2265,Rotura,2023-10-16T00:00:00Z,Abierta,501-40-1593,2289,119
2266,Desgaste,2024-01-01T00:00:00Z,Cerrada,189-73-4770,6066,65
2267,Vandalismo,2024-03-29T00:00:00Z,Abierta,598-27-4670,857,346
2267,Vandalismo,2024-03-29T00:00:00Z,Abierta,658-30-0775,857,346
2267,Vandalismo,2024-03-29T00:00:00Z,Abierta,302-20-2364,857,346
2268,Mal_funcionamiento,2024-09-05T00:00:00Z,Cerrada,811-98-6189,9571,87
2268,Mal_funcionamiento,2024-09-05T00:00:00Z,Cerrada,846-37-1685,9571,87
2268,Mal_funcionamiento,2024-09-05T00:00:00Z,Cerrada,040-14-6871,9571,87
2269,Mal_funcionamiento,2024-04-19T00:00:00Z,Abierta,474-08-7900,4695,25
2269,Mal_funcionamiento,2024-04-19T00:00:00Z,Abierta,832-34-4746,4695,25
2270,Vandalismo,2024-10-02T00:00:00Z,Abierta,312-36-8819,8347,305
2271,Vandalismo,2024-05-19T00:00:00Z,Abierta,518-55-8544,3966,188
2271,Vandalismo,2024-05-19T00:00:00Z,Abierta,518-55-8544,8173,188
2271,Vandalismo,2024-05-19T00:00:00Z,Abierta,827-41-6651,3966,188
2271,Vandalismo,2024-05-19T00:00:00Z,Abierta,827-41-6651,8173,188
2272,Rotura,2024-05-28T00:00:00Z,Cerrada,440-88-1460,6001,284
2272,Rotura,2024-05-28T00:00:00Z,Cerrada,475-95-6833,6001,284
2272,Rotura,2024-05-28T00:00:00Z,Cerrada,193-80-8413,6001,284
2273,Vandalismo,2024-05-31T00:00:00Z,Cerrada,497-66-4233,3828,42
2273,Vandalismo,2024-05-31T00:00:00Z,Cerrada,481-13-1190,3828,42
2273,Vandalismo,2024-05-31T00:00:00Z,Cerrada,818-29-4956,3828,42
2274,Mal_funcionamiento,2024-04-13T00:00:00Z,Cerrada,837-55-0917,10786,105
2274,Mal_funcionamiento,2024-04-13T00:00:00Z,Cerrada,360-18-5771,10786,105
2275,Rotura,2024-09-09T00:00:00Z,Abierta,418-98-0564,8907,244
2276,Rotura,2023-11-12T00:00:00Z,Abierta,307-30-7507,1314,254
2276,Rotura,2023-11-12T00:00:00Z,Abierta,878-05-1162,1314,254
2277,Rotura,2024-04-13T00:00:00Z,Cerrada,733-68-6138,9938,44
2277,Rotura,2024-04-13T00:00:00Z,Cerrada,083-17-9154,9938,44
2277,Rotura,2024-04-13T00:00:00Z,Cerrada,756-19-4624,9938,44
2278,Desgaste,2024-08-01T00:00:00Z,Abierta,377-95-1271,6575,330
2278,Desgaste,2024-08-01T00:00:00Z,Abierta,318-15-0382,6575,330
2278,Desgaste,2024-08-01T00:00:00Z,Abierta,743-95-9076,6575,330
2279,Rotura,2023-10-16T00:00:00Z,Cerrada,336-57-5130,89,79
2279,Rotura,2023-10-16T00:00:00Z,Cerrada,026-16-0826,89,79
2280,Rotura,2024-04-06T00:00:00Z,Abierta,762-06-1670,11908,210
2280,Rotura,2024-04-06T00:00:00Z,Abierta,928-64-2996,11908,210
2281,Rotura,2024-02-27T00:00:00Z,Cerrada,535-56-3507,6460,342
2281,Rotura,2024-02-27T00:00:00Z,Cerrada,205-67-1569,6460,342
2281,Rotura,2024-02-27T00:00:00Z,Cerrada,490-65-1181,6460,342
2282,Rotura,2024-03-09T00:00:00Z,Cerrada,893-25-1753,638,316
2282,Rotura,2024-03-09T00:00:00Z,Cerrada,893-25-1753,12108,316
2282,Rotura,2024-03-09T00:00:00Z,Cerrada,718-02-1042,638,316
2282,Rotura,2024-03-09T00:00:00Z,Cerrada,718-02-1042,12108,316
2282,Rotura,2024-03-09T00:00:00Z,Cerrada,662-69-5366,638,316
2282,Rotura,2024-03-09T00:00:00Z,Cerrada,662-69-5366,12108,316
2283,Mal_funcionamiento,2024-02-15T00:00:00Z,Cerrada,425-53-1664,10465,164
2283,Mal_funcionamiento,2024-02-15T00:00:00Z,Cerrada,068-31-8259,10465,164
2283,Mal_funcionamiento,2024-02-15T00:00:00Z,Cerrada,612-51-2932,10465,164
2284,Mal_funcionamiento,2024-04-17T00:00:00Z,Abierta,738-75-4513,5522,248
2284,Mal_funcionamiento,2024-04-17T00:00:00Z,Abierta,281-31-5517,5522,248
2284,Mal_funcionamiento,2024-04-17T00:00:00Z,Abierta,314-02-1194,5522,248
2285,Vandalismo,2024-03-29T00:00:00Z,Abierta,444-91-3004,5373,66
2285,Vandalismo,2024-03-29T00:00:00Z,Abierta,356-43-2066,5373,66
2285,Vandalismo,2024-03-29T00:00:00Z,Abierta,509-42-6598,5373,66
2286,Desgaste,2024-04-24T00:00:00Z,Cerrada,035-97-6970,7282,244
2286,Desgaste,2024-04-24T00:00:00Z,Cerrada,505-87-1268,7282,244
2287,Mal_funcionamiento,2024-05-30T00:00:00Z,Cerrada,415-95-8812,11717,173
2287,Mal_funcionamiento,2024-05-30T00:00:00Z,Cerrada,894-53-9678,11717,173
2287,Mal_funcionamiento,2024-05-30T00:00:00Z,Cerrada,166-26-0422,11717,173
2288,Mal_funcionamiento,2023-12-21T00:00:00Z,Cerrada,972-04-6161,3507,126
2288,Mal_funcionamiento,2023-12-21T00:00:00Z,Cerrada,487-36-3665,3507,126
2289,Mal_funcionamiento,2023-12-29T00:00:00Z,Abierta,226-35-3441,839,130
2289,Mal_funcionamiento,2023-12-29T00:00:00Z,Abierta,226-35-3441,12696,130
2290,Desgaste,2024-07-05T00:00:00Z,Cerrada,415-73-5204,4054,108
2290,Desgaste,2024-07-05T00:00:00Z,Cerrada,415-73-5204,8238,108
2290,Desgaste,2024-07-05T00:00:00Z,Cerrada,415-73-5204,13089,108
2291,Mal_funcionamiento,2024-03-14T00:00:00Z,Cerrada,326-89-7913,6659,10
2292,Rotura,2024-03-17T00:00:00Z,Abierta,241-94-4089,4275,40
2293,Rotura,2024-03-01T00:00:00Z,Abierta,837-29-6086,11833,31
2293,Rotura,2024-03-01T00:00:00Z,Abierta,513-34-6320,11833,31
2293,Rotura,2024-03-01T00:00:00Z,Abierta,415-95-8812,11833,31
2294,Vandalismo,2024-05-30T00:00:00Z,Cerrada,025-19-5689,13578,220
2295,Desgaste,2023-12-15T00:00:00Z,Cerrada,013-29-2645,8270,343
2296,Desgaste,2024-08-04T00:00:00Z,Cerrada,940-87-9705,9066,325
2297,Mal_funcionamiento,2024-03-21T00:00:00Z,Cerrada,264-54-0217,11076,96
2298,Desgaste,2024-03-01T00:00:00Z,Abierta,044-86-0016,3739,286
2298,Desgaste,2024-03-01T00:00:00Z,Abierta,139-99-9309,3739,286
2299,Rotura,2024-08-06T00:00:00Z,Cerrada,237-02-4344,11744,290
2299,Rotura,2024-08-06T00:00:00Z,Cerrada,113-68-8409,11744,290
2300,Rotura,2023-10-25T00:00:00Z,Abierta,017-06-1793,10152,64
2300,Rotura,2023-10-25T00:00:00Z,Abierta,017-06-1793,14997,64
2301,Desgaste,2023-06-11T00:00:00Z,Abierta,834-21-5230,3344,293
2301,Desgaste,2023-06-11T00:00:00Z,Abierta,834-21-5230,3661,293
2302,Mal_funcionamiento,2024-03-20T00:00:00Z,Cerrada,451-13-4853,8227,10
2302,Mal_funcionamiento,2024-03-20T00:00:00Z,Cerrada,267-69-0375,8227,10
2302,Mal_funcionamiento,2024-03-20T00:00:00Z,Cerrada,174-75-7700,8227,10
2303,Desgaste,2024-04-24T00:00:00Z,Abierta,047-52-5438,5202,216
2303,Desgaste,2024-04-24T00:00:00Z,Abierta,208-54-9254,5202,216
2304,Mal_funcionamiento,2024-07-22T00:00:00Z,Cerrada,759-65-7933,10666,276
2304,Mal_funcionamiento,2024-07-22T00:00:00Z,Cerrada,922-39-0033,10666,276
2305,Desgaste,2024-03-25T00:00:00Z,Cerrada,004-54-3859,2999,21
2305,Desgaste,2024-03-25T00:00:00Z,Cerrada,201-36-8686,2999,21
2305,Desgaste,2024-03-25T00:00:00Z,Cerrada,713-85-0367,2999,21
2306,Desgaste,2024-02-03T00:00:00Z,Abierta,744-22-0088,6249,5
2306,Desgaste,2024-02-03T00:00:00Z,Abierta,212-42-9968,6249,5
2307,Vandalismo,2024-07-08T00:00:00Z,Abierta,423-30-0022,10885,260
2307,Vandalismo,2024-07-08T00:00:00Z,Abierta,562-19-2187,10885,260
2307,Vandalismo,2024-07-08T00:00:00Z,Abierta,897-13-6722,10885,260
2308,Rotura,2024-03-29T00:00:00Z,Abierta,483-20-0050,6572,131
2308,Rotura,2024-03-29T00:00:00Z,Abierta,483-20-0050,11656,131
2308,Rotura,2024-03-29T00:00:00Z,Abierta,483-20-0050,14449,131
2308,Rotura,2024-03-29T00:00:00Z,Abierta,597-96-1895,6572,131
2308,Rotura,2024-03-29T00:00:00Z,Abierta,597-96-1895,11656,131
2308,Rotura,2024-03-29T00:00:00Z,Abierta,597-96-1895,14449,131
2308,Rotura,2024-03-29T00:00:00Z,Abierta,085-85-0826,6572,131
2308,Rotura,2024-03-29T00:00:00Z,Abierta,085-85-0826,11656,131
2308,Rotura,2024-03-29T00:00:00Z,Abierta,085-85-0826,14449,131
2309,Mal_funcionamiento,2024-07-15T00:00:00Z,Abierta,845-86-9381,3918,186
2309,Mal_funcionamiento,2024-07-15T00:00:00Z,Abierta,845-86-9381,4324,186
2309,Mal_funcionamiento,2024-07-15T00:00:00Z,Abierta,845-86-9381,5868,186
2309,Mal_funcionamiento,2024-07-15T00:00:00Z,Abierta,637-33-5734,3918,186
2309,Mal_funcionamiento,2024-07-15T00:00:00Z,Abierta,637-33-5734,4324,186
2309,Mal_funcionamiento,2024-07-15T00:00:00Z,Abierta,637-33-5734,5868,186
2310,Desgaste,2023-11-16T00:00:00Z,Cerrada,689-93-5870,1077,127
2310,Desgaste,2023-11-16T00:00:00Z,Cerrada,689-93-5870,4916,127
2310,Desgaste,2023-11-16T00:00:00Z,Cerrada,613-59-2996,1077,127
2310,Desgaste,2023-11-16T00:00:00Z,Cerrada,613-59-2996,4916,127
2311,Rotura,2024-05-05T00:00:00Z,Abierta,044-10-4738,4806,293
2311,Rotura,2024-05-05T00:00:00Z,Abierta,002-18-7274,4806,293
2311,Rotura,2024-05-05T00:00:00Z,Abierta,786-47-4969,4806,293
2312,Vandalismo,2024-07-30T00:00:00Z,Abierta,924-82-3459,2477,353
2312,Vandalismo,2024-07-30T00:00:00Z,Abierta,924-82-3459,13895,353
2312,Vandalismo,2024-07-30T00:00:00Z,Abierta,739-34-8534,2477,353
2312,Vandalismo,2024-07-30T00:00:00Z,Abierta,739-34-8534,13895,353
2313,Mal_funcionamiento,2024-05-27T00:00:00Z,Cerrada,886-53-7066,408,260
2314,Mal_funcionamiento,2024-06-23T00:00:00Z,Abierta,112-07-6427,8483,293
2314,Mal_funcionamiento,2024-06-23T00:00:00Z,Abierta,996-62-8755,8483,293
2315,Rotura,2024-04-26T00:00:00Z,Cerrada,323-88-5181,1174,301
2316,Rotura,2024-06-26T00:00:00Z,Abierta,676-99-3328,4743,201
2316,Rotura,2024-06-26T00:00:00Z,Abierta,264-65-3543,4743,201
2317,Mal_funcionamiento,2024-07-06T00:00:00Z,Abierta,756-62-8300,2306,169
2317,Mal_funcionamiento,2024-07-06T00:00:00Z,Abierta,287-51-2064,2306,169
2317,Mal_funcionamiento,2024-07-06T00:00:00Z,Abierta,186-34-3442,2306,169
2318,Desgaste,2024-03-22T00:00:00Z,Abierta,899-03-9113,10864,134
2318,Desgaste,2024-03-22T00:00:00Z,Abierta,899-03-9113,12269,134
2319,Vandalismo,2024-10-03T00:00:00Z,Cerrada,338-30-8807,11854,184
2319,Vandalismo,2024-10-03T00:00:00Z,Cerrada,281-46-4977,11854,184
2320,Desgaste,2024-06-06T00:00:00Z,Abierta,080-11-2652,4888,45
2321,Vandalismo,2024-05-05T00:00:00Z,Abierta,262-26-3855,14447,69
2322,Desgaste,2024-11-02T00:00:00Z,Abierta,613-50-1831,3394,45
2323,Mal_funcionamiento,2024-01-01T00:00:00Z,Cerrada,593-14-8098,13776,118
2323,Mal_funcionamiento,2024-01-01T00:00:00Z,Cerrada,002-59-1513,13776,118
2323,Mal_funcionamiento,2024-01-01T00:00:00Z,Cerrada,353-93-5434,13776,118
2324,Rotura,2024-08-10T00:00:00Z,Cerrada,054-58-6664,3300,123
2324,Rotura,2024-08-10T00:00:00Z,Cerrada,610-28-5474,3300,123
2325,Vandalismo,2024-06-13T00:00:00Z,Abierta,109-89-0502,12224,353
2325,Vandalismo,2024-06-13T00:00:00Z,Abierta,461-41-0593,12224,353
2325,Vandalismo,2024-06-13T00:00:00Z,Abierta,346-69-0191,12224,353
2326,Mal_funcionamiento,2024-02-20T00:00:00Z,Cerrada,417-00-2482,9373,282
2326,Mal_funcionamiento,2024-02-20T00:00:00Z,Cerrada,743-13-6341,9373,282
2326,Mal_funcionamiento,2024-02-20T00:00:00Z,Cerrada,406-73-7351,9373,282
2327,Mal_funcionamiento,2024-05-28T00:00:00Z,Cerrada,375-99-3878,13794,72
2327,Mal_funcionamiento,2024-05-28T00:00:00Z,Cerrada,745-26-0039,13794,72
2328,Vandalismo,2024-09-07T00:00:00Z,Cerrada,293-08-4036,6321,244
2328,Vandalismo,2024-09-07T00:00:00Z,Cerrada,483-41-9909,6321,244
2328,Vandalismo,2024-09-07T00:00:00Z,Cerrada,405-12-1994,6321,244
2329,Rotura,2024-05-18T00:00:00Z,Cerrada,698-81-5632,13606,338
2329,Rotura,2024-05-18T00:00:00Z,Cerrada,630-64-8475,13606,338
2330,Rotura,2024-06-24T00:00:00Z,Abierta,835-57-3680,1828,53
2330,Rotura,2024-06-24T00:00:00Z,Abierta,794-21-3563,1828,53
2330,Rotura,2024-06-24T00:00:00Z,Abierta,398-61-0228,1828,53
2331,Desgaste,2023-11-21T00:00:00Z,Abierta,639-32-5827,8510,85
2331,Desgaste,2023-11-21T00:00:00Z,Abierta,401-26-0148,8510,85
2332,Mal_funcionamiento,2024-01-01T00:00:00Z,Cerrada,078-63-0806,14273,52
2332,Mal_funcionamiento,2024-01-01T00:00:00Z,Cerrada,036-62-8656,14273,52
2333,Desgaste,2024-04-20T00:00:00Z,Abierta,516-93-9492,6896,269
2334,Vandalismo,2024-03-20T00:00:00Z,Abierta,202-87-0177,3180,166
2334,Vandalismo,2024-03-20T00:00:00Z,Abierta,150-63-3301,3180,166
2335,Mal_funcionamiento,2024-01-22T00:00:00Z,Cerrada,471-15-5255,11588,150
2336,Vandalismo,2024-09-06T00:00:00Z,Abierta,393-45-3485,7510,16
2336,Vandalismo,2024-09-06T00:00:00Z,Abierta,393-45-3485,10999,16
2336,Vandalismo,2024-09-06T00:00:00Z,Abierta,141-27-2997,7510,16
2336,Vandalismo,2024-09-06T00:00:00Z,Abierta,141-27-2997,10999,16
2337,Rotura,2024-05-10T00:00:00Z,Cerrada,959-86-3630,1440,123
2337,Rotura,2024-05-10T00:00:00Z,Cerrada,706-48-6313,1440,123
2338,Mal_funcionamiento,2024-04-19T00:00:00Z,Cerrada,846-18-3019,4630,341
2338,Mal_funcionamiento,2024-04-19T00:00:00Z,Cerrada,181-21-7155,4630,341
2339,Rotura,2024-10-10T00:00:00Z,Cerrada,570-02-9527,3138,205
2339,Rotura,2024-10-10T00:00:00Z,Cerrada,570-02-9527,10181,205
2339,Rotura,2024-10-10T00:00:00Z,Cerrada,090-18-9795,3138,205
2339,Rotura,2024-10-10T00:00:00Z,Cerrada,090-18-9795,10181,205
2340,Mal_funcionamiento,2024-06-21T00:00:00Z,Cerrada,920-27-3393,3574,323
2341,Desgaste,2023-10-18T00:00:00Z,Cerrada,506-26-7869,12054,282
2341,Desgaste,2023-10-18T00:00:00Z,Cerrada,761-44-3142,12054,282
2342,Vandalismo,2024-06-24T00:00:00Z,Cerrada,304-19-1529,3786,356
2343,Rotura,2024-03-21T00:00:00Z,Abierta,852-50-0303,3050,286
2343,Rotura,2024-03-21T00:00:00Z,Abierta,637-37-8218,3050,286
2343,Rotura,2024-03-21T00:00:00Z,Abierta,756-35-5939,3050,286
2344,Vandalismo,2024-07-07T00:00:00Z,Cerrada,652-59-7329,1142,162
2344,Vandalismo,2024-07-07T00:00:00Z,Cerrada,652-59-7329,3830,162
2344,Vandalismo,2024-07-07T00:00:00Z,Cerrada,416-47-1828,1142,162
2344,Vandalismo,2024-07-07T00:00:00Z,Cerrada,416-47-1828,3830,162
2345,Vandalismo,2024-10-07T00:00:00Z,Cerrada,822-43-2890,5047,286
2345,Vandalismo,2024-10-07T00:00:00Z,Cerrada,088-09-4602,5047,286
2345,Vandalismo,2024-10-07T00:00:00Z,Cerrada,599-68-3734,5047,286
2346,Vandalismo,2023-10-22T00:00:00Z,Abierta,916-03-7244,14055,17
2347,Mal_funcionamiento,2023-11-15T00:00:00Z,Cerrada,651-29-4923,1857,111
2347,Mal_funcionamiento,2023-11-15T00:00:00Z,Cerrada,902-94-4323,1857,111
2348,Desgaste,2023-11-11T00:00:00Z,Abierta,541-41-0504,3645,277
2348,Desgaste,2023-11-11T00:00:00Z,Abierta,426-15-2643,3645,277
2349,Desgaste,2024-09-14T00:00:00Z,Cerrada,985-21-9108,7323,81
2349,Desgaste,2024-09-14T00:00:00Z,Cerrada,874-83-4289,7323,81
2350,Desgaste,2024-01-26T00:00:00Z,Cerrada,275-14-1827,13204,32
2351,Vandalismo,2024-01-31T00:00:00Z,Abierta,031-99-2697,1502,80
2351,Vandalismo,2024-01-31T00:00:00Z,Abierta,031-99-2697,4776,80
2352,Mal_funcionamiento,2024-01-07T00:00:00Z,Abierta,478-26-8863,5696,257
2352,Mal_funcionamiento,2024-01-07T00:00:00Z,Abierta,478-26-8863,6313,257
2352,Mal_funcionamiento,2024-01-07T00:00:00Z,Abierta,478-26-8863,13262,257
2352,Mal_funcionamiento,2024-01-07T00:00:00Z,Abierta,139-96-9925,5696,257
2352,Mal_funcionamiento,2024-01-07T00:00:00Z,Abierta,139-96-9925,6313,257
2352,Mal_funcionamiento,2024-01-07T00:00:00Z,Abierta,139-96-9925,13262,257
2353,Vandalismo,2024-02-28T00:00:00Z,Abierta,556-16-8404,13285,237
2354,Desgaste,2024-01-03T00:00:00Z,Abierta,821-11-8778,10466,159
2355,Mal_funcionamiento,2024-02-06T00:00:00Z,Abierta,211-26-8125,3727,118
2355,Mal_funcionamiento,2024-02-06T00:00:00Z,Abierta,008-78-3320,3727,118
2356,Vandalismo,2024-01-25T00:00:00Z,Abierta,748-63-6911,3272,55
2357,Vandalismo,2024-01-23T00:00:00Z,Cerrada,124-59-5090,10171,116
2357,Vandalismo,2024-01-23T00:00:00Z,Cerrada,282-18-7775,10171,116
2357,Vandalismo,2024-01-23T00:00:00Z,Cerrada,602-87-2036,10171,116
2358,Rotura,2024-10-09T00:00:00Z,Abierta,646-37-7400,13424,333
2358,Rotura,2024-10-09T00:00:00Z,Abierta,127-95-8443,13424,333
2359,Mal_funcionamiento,2023-11-19T00:00:00Z,Cerrada,224-46-4446,11903,98
2359,Mal_funcionamiento,2023-11-19T00:00:00Z,Cerrada,171-50-3237,11903,98
2360,Desgaste,2024-09-11T00:00:00Z,Cerrada,243-16-5236,13678,275
2361,Desgaste,2024-07-29T00:00:00Z,Abierta,332-20-7623,10151,52
2361,Desgaste,2024-07-29T00:00:00Z,Abierta,276-33-8731,10151,52
2362,Mal_funcionamiento,2024-01-28T00:00:00Z,Abierta,066-92-7262,1749,181
2362,Mal_funcionamiento,2024-01-28T00:00:00Z,Abierta,261-59-6703,1749,181
2363,Mal_funcionamiento,2024-08-07T00:00:00Z,Abierta,891-43-8203,2307,59
2364,Vandalismo,2024-05-15T00:00:00Z,Abierta,806-12-7384,2543,132
2364,Vandalismo,2024-05-15T00:00:00Z,Abierta,988-03-2791,2543,132
2365,Desgaste,2023-12-11T00:00:00Z,Cerrada,368-57-9999,271,34
2365,Desgaste,2023-12-11T00:00:00Z,Cerrada,660-64-7346,271,34
2365,Desgaste,2023-12-11T00:00:00Z,Cerrada,288-55-3074,271,34
2366,Vandalismo,2024-08-22T00:00:00Z,Abierta,110-27-5235,14850,67
2367,Desgaste,2023-11-15T00:00:00Z,Cerrada,610-72-4036,14249,96
2368,Mal_funcionamiento,2024-07-16T00:00:00Z,Abierta,703-36-6277,6695,230
2368,Mal_funcionamiento,2024-07-16T00:00:00Z,Abierta,676-49-8034,6695,230
2368,Mal_funcionamiento,2024-07-16T00:00:00Z,Abierta,324-29-1458,6695,230
2369,Desgaste,2023-11-08T00:00:00Z,Abierta,968-69-4422,5015,342
2369,Desgaste,2023-11-08T00:00:00Z,Abierta,968-69-4422,7996,342
2369,Desgaste,2023-11-08T00:00:00Z,Abierta,351-18-7626,5015,342
2369,Desgaste,2023-11-08T00:00:00Z,Abierta,351-18-7626,7996,342
2369,Desgaste,2023-11-08T00:00:00Z,Abierta,316-02-3152,5015,342
2369,Desgaste,2023-11-08T00:00:00Z,Abierta,316-02-3152,7996,342
2370,Rotura,2023-10-17T00:00:00Z,Cerrada,631-98-9142,9237,116
2370,Rotura,2023-10-17T00:00:00Z,Cerrada,631-98-9142,12037,116
2371,Desgaste,2024-04-14T00:00:00Z,Cerrada,284-20-3800,14723,78
2372,Mal_funcionamiento,2024-07-23T00:00:00Z,Abierta,864-35-8068,642,220
2372,Mal_funcionamiento,2024-07-23T00:00:00Z,Abierta,035-21-6978,642,220
2372,Mal_funcionamiento,2024-07-23T00:00:00Z,Abierta,786-12-5397,642,220
2373,Rotura,2024-10-07T00:00:00Z,Abierta,924-25-1791,13066,254
2373,Rotura,2024-10-07T00:00:00Z,Abierta,196-45-6645,13066,254
2373,Rotura,2024-10-07T00:00:00Z,Abierta,115-45-2931,13066,254
2374,Rotura,2023-12-23T00:00:00Z,Abierta,163-37-3673,5824,135
2375,Rotura,2023-12-26T00:00:00Z,Abierta,065-93-4238,2025,220
2375,Rotura,2023-12-26T00:00:00Z,Abierta,081-33-0808,2025,220
2375,Rotura,2023-12-26T00:00:00Z,Abierta,799-93-5536,2025,220
2376,Mal_funcionamiento,2024-03-17T00:00:00Z,Abierta,098-87-6854,955,57
2376,Mal_funcionamiento,2024-03-17T00:00:00Z,Abierta,098-87-6854,12669,57
2377,Desgaste,2024-10-07T00:00:00Z,Cerrada,180-41-0931,6509,27
2378,Vandalismo,2024-02-21T00:00:00Z,Cerrada,380-95-2488,13091,292
2378,Vandalismo,2024-02-21T00:00:00Z,Cerrada,632-15-2580,13091,292
2379,Vandalismo,2023-04-12T00:00:00Z,Abierta,680-63-1778,12194,257
2379,Vandalismo,2023-04-12T00:00:00Z,Abierta,602-86-7869,12194,257
2380,Vandalismo,2023-11-15T00:00:00Z,Abierta,239-13-1092,4561,139
2380,Vandalismo,2023-11-15T00:00:00Z,Abierta,703-13-7121,4561,139
2381,Desgaste,2023-11-21T00:00:00Z,Cerrada,322-53-6705,5197,171
2381,Desgaste,2023-11-21T00:00:00Z,Cerrada,322-53-6705,13163,171
2381,Desgaste,2023-11-21T00:00:00Z,Cerrada,851-87-2934,5197,171
2381,Desgaste,2023-11-21T00:00:00Z,Cerrada,851-87-2934,13163,171
2382,Mal_funcionamiento,2024-09-15T00:00:00Z,Abierta,060-33-7009,12040,274
2382,Mal_funcionamiento,2024-09-15T00:00:00Z,Abierta,377-03-2292,12040,274
2382,Mal_funcionamiento,2024-09-15T00:00:00Z,Abierta,623-48-2592,12040,274
2383,Mal_funcionamiento,2023-10-24T00:00:00Z,Cerrada,154-12-5680,299,274
2383,Mal_funcionamiento,2023-10-24T00:00:00Z,Cerrada,923-04-8082,299,274
2384,Vandalismo,2024-01-11T00:00:00Z,Cerrada,758-54-2884,10472,284
2384,Vandalismo,2024-01-11T00:00:00Z,Cerrada,758-54-2884,11856,284
2384,Vandalismo,2024-01-11T00:00:00Z,Cerrada,840-85-3065,10472,284
2384,Vandalismo,2024-01-11T00:00:00Z,Cerrada,840-85-3065,11856,284
2384,Vandalismo,2024-01-11T00:00:00Z,Cerrada,404-46-1996,10472,284
2384,Vandalismo,2024-01-11T00:00:00Z,Cerrada,404-46-1996,11856,284
2385,Vandalismo,2023-12-23T00:00:00Z,Cerrada,162-76-9355,2023,134
2385,Vandalismo,2023-12-23T00:00:00Z,Cerrada,759-02-9260,2023,134
2386,Rotura,2023-01-11T00:00:00Z,Cerrada,394-75-1230,5839,223
2386,Rotura,2023-01-11T00:00:00Z,Cerrada,463-67-1124,5839,223
2386,Rotura,2023-01-11T00:00:00Z,Cerrada,882-48-3915,5839,223
2387,Vandalismo,2024-03-19T00:00:00Z,Cerrada,133-31-7140,3252,284
2387,Vandalismo,2024-03-19T00:00:00Z,Cerrada,568-91-4329,3252,284
2387,Vandalismo,2024-03-19T00:00:00Z,Cerrada,371-08-6059,3252,284
2388,Desgaste,2024-01-01T00:00:00Z,Cerrada,625-28-2804,9157,265
2388,Desgaste,2024-01-01T00:00:00Z,Cerrada,109-38-1004,9157,265
2388,Desgaste,2024-01-01T00:00:00Z,Cerrada,217-32-5172,9157,265
2389,Desgaste,2024-07-10T00:00:00Z,Abierta,883-80-3294,3933,314
2390,Vandalismo,2024-06-04T00:00:00Z,Abierta,209-90-7071,12868,119
2391,Mal_funcionamiento,2023-11-30T00:00:00Z,Cerrada,005-62-1557,7731,202
2392,Vandalismo,2024-11-01T00:00:00Z,Abierta,650-71-6432,11412,59
2392,Vandalismo,2024-11-01T00:00:00Z,Abierta,850-92-5459,11412,59
2392,Vandalismo,2024-11-01T00:00:00Z,Abierta,563-44-2228,11412,59
2393,Vandalismo,2024-07-19T00:00:00Z,Cerrada,483-88-7104,2226,91
2393,Vandalismo,2024-07-19T00:00:00Z,Cerrada,483-88-7104,3664,91
2393,Vandalismo,2024-07-19T00:00:00Z,Cerrada,483-88-7104,7001,91
2393,Vandalismo,2024-07-19T00:00:00Z,Cerrada,483-88-7104,14920,91
2393,Vandalismo,2024-07-19T00:00:00Z,Cerrada,377-95-1271,2226,91
2393,Vandalismo,2024-07-19T00:00:00Z,Cerrada,377-95-1271,3664,91
2393,Vandalismo,2024-07-19T00:00:00Z,Cerrada,377-95-1271,7001,91
2393,Vandalismo,2024-07-19T00:00:00Z,Cerrada,377-95-1271,14920,91
